Work ID,DOI,Title,Author,Year,Date,Citation count,Open access
W4414394726,https://doi.org/10.3724/2096-7004.di.2025.0132,Instruction-Guided Alignment to Simulate Translator Preferences in Domain-Specific Machine Translation,Xuan Zhao|Chong Feng|Danjie Han|Ge Shi|Shuanghong Huang|Haojie Xu|Feng Han,2025,2025-09-22,0,Open Access
W7164809754,https://doi.org/10.51483/ijaiml.6.1s.2026.403-416,Integrating Knowledge Graphs with Natural Language Processing for Context-Aware Educational Content Recommendations,Priya Sethuraman|Arivukkodi R|Nallusamy C|Durga B|Xalida Sultanova|Bakhodir Khoshbakov,2026,2026-01-01,0,Open Access
W4416336927,https://doi.org/10.7759/s44389-024-02275-z,Personalized Learning Paths for Student Progression: An Artificial Intelligence-Driven Skill Roadmap With Retrieval-Augmented Generation and Large Language Models,Arya  J Kadam|Tejaswini J Durge|Chinmay Ashok Kale|Prasad R Kute|Priya Shelke|Leena Deshpande,2025,2025-11-18,0,Open Access
W7133581970,,Explorando las Profundidades: Revelando las Fortalezas y Desafíos de los Modelos de Lenguaje de Gran Escala en la Generación de SPARQL,Adrián Ghajari Espinosa|Salvador Ros|Álvaro Pérez Pozo,2024,2024-01-01,0,Open Access
W4405509093,https://doi.org/10.59569/jceeas.2021.1.4.70,Hand-made Austro-Hungarian Maps of the Rio de Oro Coast,János Bésenyő|Sándor Fülöp,2023,2023-06-04,0,Open Access
W4416422302,https://doi.org/10.3390/electronics14224545,Cognitive Chain-Based Dual Fusion Framework for Multi-Document Summarization,Chenyang Li|Long Zhang|Junshuai Zhang|Zheng Qiusheng,2025,2025-11-20,0,Open Access
W4412570064,https://doi.org/10.1038/s41467-026-75160-z,Assessing corporate sustainability with large language models: evidence from Europe,Kerstin Forster|Lucas Keil|Victor Wagner|Maximilian A. Müller|Thorsten Sellhorn|Stefan Feuerriegel,2026,2026-07-07,0,Open Access
W7155581726,,An Empirical Study of Long-Document Summarisation Methods under Extreme Compression,Tuba Gökhan|Mubashir Ali|Mark; id_orcid 0000-0003-1262-2045 Lee,2026,2026-03-27,0,NOT Open Access
W7167895302,https://doi.org/10.5194/isprs-annals-xi-4-2026-443-2026,Investigating the Role of Post-Quantum Cryptography in Enhancing Blockchain-Based Geospatial Data Exchange,Darshana Rawal|Jan Seedorf|Atharva Chaudhari|Matthias Hamann,2026,2026-07-10,0,Open Access
W4416696088,https://doi.org/10.22214/ijraset.2025.75727,"A Novel Hybrid Retrieval-Augmented Generation Framework for Intelligent Web-Based Document Analysis: Architecture, Implementation, and Performance Evaluation",Ambuj Baranwal Aaryan Airy,2025,2025-11-26,0,Open Access
W7170925848,https://doi.org/10.31744/einstein_journal/2026ao2175,Enhancing antimicrobial stewardship using a retrieval-augmented generation large language model for infectious disease management,Hugo Manuel Paz Morales|Cristian Rocha|Luan Matheus Trindade Dalmazo|Lucas de Azevedo Takara|Mateus Cichelero|Bruno Siegel Guerra|Jéssica Andrade-Silva|Paula Tuma|Moacyr Silva,2026,2026-01-01,0,Open Access
W7126238697,https://doi.org/10.65411/rst.2026.267581,RMUTTOBot: Transforming University Admission Services with a TAG-based RAG LLM Chatbot,Vipa Thananont|Saowakhon Nookhao,2025,2025-12-30,0,Open Access
W7168800054,https://doi.org/10.18494/sam6305,Performance Evaluation of Ecological Protection and Restoration Projects Based on the Nature-based solutions Global Standard and Multi-source Data Fusion,Yanbin Wang|Wensheng Zhou|Ruidong He|Jiakai Zhou,2026,2026-07-16,0,Open Access
W7161156568,https://doi.org/10.51903/teknik.v5i2.1225,Rancang Bangun Sistem Diskusi Hukum Islam Berbasis Multi-Agent AI dengan Metode Retrieval-Augmented Generation (RAG) pada Platform Web Bahtsul Masail,Ryan Yunus|Laksamana Rajendra Haidar Azani Fajri,2025,2025-10-29,0,Open Access
W7164676433,https://doi.org/10.55041/ijcope.v2i6.162,Enhancing Visual Search Capabilities Through Visual Language Model,Harshavardhana Doddamani|Maulya Naik|Baba Fakruddin Ali B H|Prithviraj P|Nayana S|R p,2026,2026-06-13,0,Open Access
W4416197032,https://doi.org/10.3724/2096-7004.di.2025.0047,BHT-RAG: Birch-based Hierarchical Tree RAG in Mass Spectrometry,FeiLong Wang|Donghui Shi|Xinyi Cui,2025,2025-11-01,0,Open Access
W7154300557,https://doi.org/10.11591/ijeecs.v42.i1.pp205-214,Complexity aware cascade architecture for improving user satisfaction in conversational AI,Constantinus Satrio|Devi Fitrianah,2026,2026-04-01,0,Open Access
W2974675934,,LCC Design School: Archiving Pedagogy,Craig Burston|Nela Milic,2019,2019-09-16,0,Open Access
W2573722893,https://doi.org/10.22004/ag.econ.249672,Economic valuation of water shortages in the irrigated agriculture in the Segura river basin,"José Miguel Martínez Paz|Ángel Perni|Pedro Ruiz Campuzano|Francisco Pellicer Martínez|Paz, Jose Miguel Martinez|Perni, Angel|Campuzano, Pedro Ruiz|Martinez, Francisco Pellicer",2016,2016-01-01,0,Open Access
W7117784636,https://doi.org/10.54254/2755-2721/2026.tj31027,Data Privacy Risks of Large Language Models: A Comprehensive Review,Junkai Peng,2025,2025-12-31,0,Open Access
W7143327477,https://doi.org/10.7759/s44389-026-00047-5,Beyond the Tokenization Bottleneck: A Conceptual Framework for Efficiency-Plasticity Trade-Offs in ASEAN Large Language Model Adaptation,Cheong Yik Sheng|Cheong Yee Xin|Tan Guan Jie,2026,2026-03-30,0,Open Access
W7166675024,https://doi.org/10.26599/tst.2026.9010072,A survey of large-model-based AI agents,Chuan Qin|Long Jin,2026,2026-06-01,0,Open Access
W7119485016,https://doi.org/10.1007/s44311-025-00028-2,Process Improvement Copilot: bridging the gap between process inefficiencies and process improvement ideas,Uladzimir Smalei|Christoph Kecht|Wolfgang Kratsch|Prof. Dr. Maximilian Röglinger,2026,2026-01-08,0,Open Access
W4362707217,https://doi.org/10.24057/2071-9388-2022-127,Spatial variation of feature density in multiscale topographic data,Timofey Samsonov|O. P. Yakimova|Daniil Potemkin|O. A. Guseva,2023,2023-04-07,0,Open Access
W7117457911,https://doi.org/10.36948/ijfmr.2025.v07i06.64917,CredNest: An AI-Powered Personal Finance Assistant Using Retrieval-Augmented Generation and Dynamic Tool Calling,Anujkumar .|Amogh Vaishampayan R|Vinayreddy Hosagowdar|Nidhiben Soni,2025,2025-12-28,0,Open Access
W7134073943,https://doi.org/10.22399/ijcesen.4970,From Retrieval to Cognitive Orchestration: Standardizing Context Management in Agentic AI Systems,Bhaskara Reddy Udaru,2026,2026-02-26,0,Open Access
W7163396588,https://doi.org/10.66525/ijictt85,Memory-Efficient Multi-Agent Debate with Compressed Contexts for Long-Form Reasoning,Hyejin Byun|Mireille Bertin|Minji Kim|Colin Dempsey,2026,2026-05-05,0,Open Access
W7163007968,https://doi.org/10.1038/s41598-026-54328-z,Spatial differentiation and driving mechanisms of traditional villages based on geo-explainable artificial intelligence,Jiaxin Zhang|Junye Deng|Binyu Lu|Yuze Dan|Zhihua He,2026,2026-06-01,0,Open Access
W7130516883,https://doi.org/10.32604/cmc.2026.075939,Large Language Model-Enabled Constitutive Modeling for Rate-Dependent Plasticity and Automatic UMAT Subroutine Generation,Yuchuan Gu|Lusheng Wang|Jun Ding|Yanhong Peng|Changgeng Li|Shaojie Gu,2026,2026-01-01,0,Open Access
W7164032105,https://doi.org/10.1002/advs.75916,Automated Extraction of Multicomponent Alloy Data Using Large Language Models for Sustainable Design,Arjun Sundaram|Mohit Chakraborty|Sai Mani Kumar Devathi|B. Pabitramohan Prusty|Rohit Batra,2026,2026-06-09,0,Open Access
W4413707681,https://doi.org/10.62938/rdc-2025-1-0001,"Remedies against discriminatory decisions taken or prepared by Artificial Intelligence Systems European Union, Council of Europe and the Venice Commission’s Approaches",Schnutz Rudolf Dürr,2025,2025-08-01,0,Open Access
W7167282397,https://doi.org/10.30837/bi.2026.2(105).06,Method for Intelligent Classification of Text Documents by Pertinency Level in Distributed Mission-Critical Systems Based on Semantic Vector Representations,V. Torshyn|Ярослав Теплий|Zoriana Rybchak,2026,2026-05-30,0,Open Access
W7170090302,https://doi.org/10.4230/oasics.icpec.2026.17,Bridging Generative AI and Gamification in Moodle: Design and Evaluation of GamiBot,José Carlos Paiva|Ricardo Queirós|Raquel Simões de Almeida|Teresa C. S. Azevedo|Mário Pinto,2026,2026-01-01,0,Open Access
W7143976277,https://doi.org/10.56977/jicce.2026.24.1.32,Design and Evaluation of a Privacy-Preserving Retrieval-Augmented Generation Framework for Scalable Group Messaging Systems,Aria Bisma Wahyutama|Mintae Hwang,2026,2026-03-31,0,Open Access
W7165480489,https://doi.org/10.55014/pij.v9i3.1032,Governing Platform Data in the Generative AI Era: Personal Information Protection Lessons from China’s Didi Cybersecurity Review Case,Yuanyuan Wang|Yang Gao|Yanjun Xu|Shiyi Xu,2026,2026-06-20,0,Open Access
W7127443359,https://doi.org/10.63282/3117-5481/aijcst-v7i6p110,A Scalable Microservices-Based Architecture for AI-Driven Salesforce Cloud Applications,Shashank Thota,2025,2025-01-01,0,Open Access
W7155033334,https://doi.org/10.66525/ijictt79,Toward Generalizable LLM Pipelines for Annotation and Knowledge Organization,Julian Kensington|Beatrice Crawford,2026,2026-04-15,0,Open Access
W7166810900,https://doi.org/10.46783/smart-scm/2026-37-1,"AI in Aviation Compliance Monitoring: Safety Barriers, Regulatory Gaps and Architectural Conditions for Trustworthy Deployment",Kseniia Goncharenko|Dmytro Bugayko,2026,2026-06-01,0,Open Access
W7118123615,https://doi.org/10.57017/jaes.v20.4(90).11,An Artificial Intelligence Value at Risk Approach: Metrics and Models,Luis ENRÍQUEZ,2025,2025-12-01,0,Open Access
W4415769660,https://doi.org/10.33168/jliss.2025.0704,Generative AI in University Customer Service: A Comprehensive Framework for Enhancing Efficiency and Experience,,2025,2025-10-11,0,Open Access
W7163585086,https://doi.org/10.32604/cmc.2026.082804,Enhancing Power Enterprise Inspection and Supervision: A LoRA-Based Lightweight LLM Framework Integrating Retrieval-Augmented Generation and Prompt Engineering,Jianfeng Liu|Yongjiao Yang|Kangyi Yang|Changhua Hu|Zijia Xu|Qingguo Shi|Yi Su,2026,2026-01-01,0,Open Access
W7160387107,https://doi.org/10.33395/sinkron.v10i2.15841,Retrieval-Augmented LLM-Based Empathetic Chatbot for Early Postpartum Depression Screening in Aceh,Cut Amalia Saffiera|Fiqey Indriati Eka Sari|Nur Amalia Hasma|Rizaki Akbar,2026,2026-04-02,0,Open Access
W7160266110,https://doi.org/10.14569/ijacsa.2026.0170422,KnowRAG: A Zero-Shot Diagnostic Analysis of Knowledge Base Coverage in Scientific Retrieval-Augmented Generation,Assmaa Moutaoukkil|Ali El Mezouary|Kaoutar Boumalek,2026,2026-01-01,0,Open Access
W4411544882,https://doi.org/10.47344/7we5dg32,Optimizing QA Systems: Evaluating Row-Based and Traditional Chunking in Structured-Data-Aware Retrieval-Augmented Generation for University Virtual Assistants,Maksat Maratov|Selcuk Cankurt,2025,2025-06-23,0,Open Access
W7125502627,https://doi.org/10.24215/18509959.42.e1,Utilización de la inteligencia artificial para el estudio de las ciencias,Ema Elena Aveleyra|Diego Racero|Laura Chiabrando,2025,2025-12-22,0,Open Access
W4411605027,https://doi.org/10.3390/bios15070408,Photoplethysmography Feature Extraction for Non-Invasive Glucose Estimation by Means of MFCC and Machine Learning Techniques,Christian Salamea|Melissa Montalvo|Raquel Orellana-Peralta|Javier Viñanzaca-Figueroa,2025,2025-06-24,0,Open Access
W7154737350,https://doi.org/10.1016/j.tipsro.2026.100404,"An AI-assisted, failure mode-based toolkit for proactive risk management in radiotherapy: A feasibility study",A. Sarchosoglou|Ioannis Genitsarios|Natalia Silvis-Cividjian|Periklis Papavasileiou|Athanasios Bakas|Nikos Papanikolaou|Evangelos Pappas,2026,2026-04-17,0,Open Access
W7163003884,https://doi.org/10.51583/ijltemas.2026.150500067,Knowledge Management (Km) Information System for Laguna State Polytechnic University - Santa Cruz Campus,Jerahmeel A Badillo|Jan Reinnen S Calapao|Dexter D Rebong|Mia V. Villarica,2026,2026-06-01,0,Open Access
W7123336016,https://doi.org/10.63163/jpehss.v3i4.974,"A Requirement Analysis Framework Based on Feasibility Analysis, Collateral Analysis, KAOS and Feature Modelling",Fazal Qudus Khan|Suleman Shah|Muhammand Islam|Muhammad Atif|Ibrar Ahmad|Maged A. Elsheshtawi,2025,2025-12-25,0,Open Access
W4416598663,https://doi.org/10.1186/s12913-025-13668-8,Comparative feasibility of reasoning and non-reasoning large language models for gynecologic cancer emergency care,Jun Hwan Kim|Uisuk Kim|Jae Kyung Bae|Myong Kim|J. M. Ham|Juwon Lim|Ji Hyun Kim|Sang‐Soo Seo|Sokbom Kang|Sang‐Yoon Park|Myong Cheol Lim,2025,2025-11-24,0,Open Access
W7155493236,https://doi.org/10.63282/3050-922x.ijeret-v7i2p104,Retrieval-Augmented Generation for Question Answering and Beyond: A State-of-the-Art Review,Manish Jain,2026,2026-01-01,0,Open Access
W4416775184,https://doi.org/10.62677/ijetaa.2510141,Multi-Agent System for Cross-Platform PLC Code Generation with Domain Adaptation,Pengcheng Pei,2025,2025-11-28,0,Open Access
W4410871794,https://doi.org/10.32996/jcsts.2025.7.5.4,From Data Lakes to Data Fabric/Mesh: The Future of Enterprise Data Platforms in a Multi-Cloud World,Ganeshkumar Palanisamy,2025,2025-05-29,0,Open Access
W931270169,,Effective Antisense Design Using An Ensemble of Energetically Sub-Optimal Secondary mRNA Structures,Andrea M. DiVenere,2015,2015-01-01,0,Open Access
W7155063559,https://doi.org/10.66525/ijictt77,Semantic Understanding and Knowledge Discovery with Large Language Models in Domain Corpora,Amelia Serrano|Amelia Callaghan|Robert Hughes,2026,2026-04-01,0,Open Access
W7166859846,https://doi.org/10.52058/2786-6025-2026-5(59)-4640-4659,ІНФОРМАЦІЙНА СИСТЕМА УПРАВЛІННЯ КОРПОРАТИВНИМИ ЗНАННЯМИ НА ОСНОВІ АГЕНТНИХ RAG (RETRIEVAL-AUGMENTED GENERATION) ТЕХНОЛОГІЙ,Дарій Клєментьєв|Роман Руденський,2026,2026-07-01,0,Open Access
W4401864952,https://doi.org/10.2478/amns-2024-2450,Extraction and Reconstruction of Traditional Art Visual Elements by Graphic Design Incorporating Deep Learning,Jing Ma,2024,2024-01-01,0,Open Access
W7118208551,https://doi.org/10.1002/widm.70056,A Review on the Consistency of <scp>AI</scp> ‐Generated Images for Interior Design Rendering,Shuangyang Tan|Shasha Chen,2026,2026-01-04,0,Open Access
W7158335821,https://doi.org/10.3390/s26092733,LLM-Conductor: A Closed-Loop Resource-Adaptive Architecture for Secure LLM Deployment in Industrial Sensor Networks and IIoT Systems,Kai Xu|Diming Zhang|Xuguo Wang,2026,2026-04-28,0,Open Access
W7125272150,https://doi.org/10.3390/s26020723,A PI-Dual-STGCN Fault Diagnosis Model Based on the SHAP-LLM Joint Explanation Framework,Zheng Zhao|Shuxia Ye|Liang Qi|Hao Ni|Siyu Fei|Zhe Tong,2026,2026-01-21,0,Open Access
W7165167090,https://doi.org/10.1017/cfc.2026.10029,ATLAS: Harnessing retrieval-augmented generation (RAG),James Smithies|Glen Berman|Karaitiana Taiuru|Martin Spychal|John Moore,2026,2026-01-01,0,Open Access
W7163014315,https://doi.org/10.1016/j.xops.2026.101265,Automated Review of Patient Records,Tuyet Thao Nguyen|Kelvin Zhenghao Li|Pareena Chaitanuwong|Heather Elspeth Moss,2026,2026-06-01,0,Open Access
W7117350684,,The Materialization of GenAI: Examining the Implementation of Large Language Models in Knowledge Organizations,Rasmus Ulfsnes|Astri Barbala|Nils Brede Moe|Marius Mikalsen,2025,2025-12-23,0,NOT Open Access
W7162404599,https://doi.org/10.51847/fzeuaxeluk,Retrieval-Augmented Language Models for Checking Safety Consistency in Pharmaceutical Product Labels,Claire Dupont|Julien Martin,2025,2025-01-01,0,Open Access
W4411936726,https://doi.org/10.1007/s44212-025-00076-w,Platform capitalism based land management model for smart cities,Prafulla Parlewar,2025,2025-07-02,0,Open Access
W2974923686,,Geographical Database Watermarking by Polygon Elongation (Technical Report),Julien Lafaye|Jean Béguec|David Gross-Amblard|Anne Ruas,2008,2008-02-07,0,NOT Open Access
W7161046432,https://doi.org/10.71443/er.ar17,Model Context Protocol (MCP) Server for Multi-Agent AI Assistants with Persistent Memory: An Integrated Framework for Automated Workflow Management,B Jyothi|Bujula Neha Sri|Gongidi Jayadeep|Ananthula Akshitha,2026,2026-05-13,0,Open Access
W2900929145,https://doi.org/10.32508/stdj.v18i2.1145,A real-time PCR method for detection of CpTI (Cowpea Trypsin Inhibitor) gene in the genetically modified rice originating from China,Linh Thi My Nguyen|Thanh Nguyen Chu|Le Van Bui,2015,2015-06-30,0,Open Access
W4414666763,https://doi.org/10.55948/ijerste.2025.0520,SHIELD-RAG Generative AI for Proactive Threat Detection in Financial Systems,Nikhil Kassetty,2025,2025-01-01,0,Open Access
W7166844411,https://doi.org/10.51483/ijaiml.6.2s.2026.892-903,Revolutionizing Embedded Systems Debugging: Applying Retrieval-Augmented Generation To Heterogeneous Log Analysis,Parth Govind Vanparia,2026,2026-05-24,0,Open Access
W7131652250,https://doi.org/10.3390/s26051441,Soft Optical Sensor for Embryo Quality Evaluation Based on Multi-Focal Image Fusion and RAG-Enhanced Vision Transformers,Domas Jonaitis|Vidas Raudonis|Eglė Drejerienė|Agnė Kozlovskaja-Gumbrienė|Andres Salumets,2026,2026-02-25,0,Open Access
W7129352518,https://doi.org/10.22266/ijies2026.0331.34,TRACE: A Multi-dimensional Framework for Performance-cost Evaluation of AI Governance Strategies in Large Language Models,Nitin Kumar|Devdas Gupta,2026,2026-02-17,0,Open Access
W3114786006,https://doi.org/10.2478/ffp-2020-0030,Automatic Airborne Laser Scanning Data Quality Control Procedure for Environmental Studies,Bartłomiej Kraszewski|Żaneta Piasecka|Rafał Sadkowski|Krzysztof Stereńczak,2020,2020-12-01,0,Open Access
W7167527181,https://doi.org/10.63282/3050-9416.ijaibdcms-v2i2p116,Context-Aware Enterprise LLM Architecture for Trusted Customer Intelligence and Generative AI Applications in CRM Platforms,Achuta Krishna Kishore Varma Alluri,2021,2021-06-30,0,Open Access
